asset_uid,asset_name,type,name,label::english (en),label::french (fr),hint::english (en),hint::french (fr),calculation,required,relevant,constraint,default,repeat_count,constraint_message::english (en),constraint_message::french (fr),appearance,choice_filter,parameters,_kuid,_qpath,question_order,_dlt_parent_id
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,text,E_4_1_health_needed_type_other,,,,,,true,"selected(${E_4_health_needed_type}, 'other')",,,,,,,,,27UJOPJ19,,99,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,not_enought_healthcare,,,,,"if(selected(${E_3_obtained_healthcare}, 'no'), 1, 0)",,,,,,,,,,,C14Lnueoa,,100,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,end_repeat,individual_loop,,,,,,,,,,,,,,,,GKB02zWTn,,101,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,total_health_needed_yes_calc,,,,,sum(${health_needed_yes_calc}),,,,,,,,,,,RRkLkwmIc,,102,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,total_edu_access_yes_calc,,,,,sum(${edu_access_yes_calc}),,,,,,,,,,,jiUZXZ5UU,,103,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,total_hh_mem_woman_girl_calc,,,,,sum(${resp_woman}),,,,,,,,,,,PFDv7IZnW,,104,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,count_child,,,,,sum(${less_than_18}),,,,,,,,,,,BKO7wRvBF,,105,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,count_hoh,,,,,sum(${hoh_yes}),,,,,,,,,,,Om2IpBDEK,,106,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,count_employed,,,,,sum(${in_paid_work_calc}),,,,,,,,,,,DnUlM757h,,107,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,count_retired,,,,,sum(${retired_calc}),,,,,,,,,,,Ds5QJZHBR,,108,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,count_disabled,,,,,sum(${disabled_calc}),,,,,,,,,,,IyXiM8O2s,,109,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,count_baby_in_diapers,,,,,sum(${less_than_5}),,,,,,,,,,,39QOdah2B,,110,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,count_school_age,,,,,sum(${age_5_17}),,,,,,,,,,,Q1NxRTU1j,,111,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,count_modality_in_person,,,,,sum(${modality_in_person}),,,,,,,,,,,G1qTWFI7T,,112,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,count_modality_remote,,,,,sum(${modality_remote}),,,,,,,,,,,DI5lg5tUg,,113,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,count_modality_blended,,,,,sum(${modality_blended}),,,,,,,,,,,3w2VWStDX,,114,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,mem_man_calc,,,,,sum(${mem_man}),,,,,,,,,,,iyawlllSj,,115,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,mem_respondent_calc,,,,,sum(${mem_respondent}),,,,,,,,,,,ZSEFo4JQj,,116,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,mem_woman_girl_calc,,,,,sum(${mem_woman_girl}),,,,,,,,,,,fmkUMcs39,,117,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,mem_woman_girl_menstruation_calc,,,,,sum(${mem_woman_girl_menstruation}),,,,,,,,,,,X8EAqvmer,,118,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,edu_interrupted_displ_calc,,,,,sum(${edu_interrupted_displ}),,,,,,,,,,,lbHtnu7Lt,,119,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,not_enought_healthcare_calc,,,,,sum(${not_enought_healthcare}),,,,,,,,,,,E4iXdLhBu,,120,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,note,respondent_not_1,,,,,,${mem_respondent_calc}>1 or ${mem_respondent_calc}=0,${mem_respondent_calc}>1 or ${mem_respondent_calc}=0,,,,,,,,,4gn94rFZR,,121,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,note,no_hoh,,,,,,${count_hoh}=0 or ${count_hoh}>2,${count_hoh}=0 or ${count_hoh}>2,,,,,,,,,nk4xO2zs7,,122,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,end_group,group_demography,,,,,,,,,,,,,,,,QsHyb9aoy,,123,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,begin_group,group_health,,,,,,,,,,,,,,,,F3OQZqBC6,,124,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,note,E_5_health_hh_intro,,,,,,false,,,,,,,,,,u89SHEAQj,,125,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one yn,E_6_0_health_facility_time_yn,,,,,,true,,,,,,,,,,KLTCVjYLh,,126,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,integer,E_6_health_facility_time,,,,,,true,"selected(${E_6_0_health_facility_time_yn}, 'yes')",(.>=0 and .<1440) and not(.=999),,,,,,,,ABvEyuOOP,,127,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_multiple chronic_health_condition,E_7_chronic_health_condition,,,,,,true,,"not((selected(.,'do_not_know') or selected(.,'prefer_not_to_answer') or selected(.,'none')) and (count-selected(.)>1))",,,,,,,,Ebpdil03k,,128,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,text,E_7_1_chronic_health_condition_other,,,,,,true,"selected(${E_7_chronic_health_condition},'other')",,,,,,,,,CDxrvaWA1,,129,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one freq_unable_access_chronic_care,E_8_freq_unable_access_chronic_care,,,,,,true,"starts-with(${E_7_chronic_health_condition}, 'condition') or selected(${E_7_chronic_health_condition},'other')",,,,,,,,,TkK0XF0Jw,,130,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_multiple health_barriers,E_9_health_barriers,,,,,,true,"${total_health_needed_yes_calc}>0 or not(selected(${E_7_chronic_health_condition},'do_not_know') or selected(${E_7_chronic_health_condition},'prefer_not_to_answer') or selected(${E_7_chronic_health_condition},'none'))","not((selected(.,'do_not_know') or selected(.,'prefer_not_to_answer')) and (count-selected(.)>1))",,,,,,,,oty9AHjpr,,131,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,note,health_barriers_note,,,,,,,"${not_enought_healthcare_calc}>0 and selected(${E_9_health_barriers}, 'no_barriers')",,,,,,,,,Tr5pUJhEJ,,132,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,text,E_9_1_health_barriers_other,,,,,,true,"selected(${E_9_health_barriers}, 'other')",,,,,,,,,keVb9QbAX,,133,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one mhpss,E_10_mhpss,,,,,,true,,,,,,,,,,nf9cYNPFD,,134,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one mhpss_severity,E_11_mhpss_severity,,,,,,true,"selected(${E_10_mhpss},'yes')",,,,,,,,,O61ewc9PN,,135,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_multiple mhpss_support_access,E_12_mhpss_support_access,,,,,,true,"selected(${E_10_mhpss},'yes')","not((selected(.,'do_not_know') or selected(.,'prefer_not_to_answer') or  selected(., 'no')) and (count-selected(.)>1))",,,,,,,,uJ6bQxz79,,136,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,text,E_12_1_mhpss_support_access_other,,,,,,true,"selected(${E_12_mhpss_support_access}, 'other')",,,,,,,,,wJFijt9pN,,137,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_multiple disability_registered,E_13_disability_registered,,,,,,true,,"if(${B_2_hh_size}=1,count-selected(.)=1,not((selected(.,'do_not_know') or selected(.,'prefer_not_to_answer') or selected(.,'no')) and (count-selected(.)>1)) and count-selected(.)<=${B_2_hh_size})",,,,,,,,YIFJYBk4A,,138,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,begin_group,group_wgss,,,,,,,,,,,,,,,,YFVZWOEN4,,139,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,note,E_14_wgss_intro,,,,,,false,,,,,,,,,,dTJpE4kvm,,140,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one wgss_seeing,E_15_wgss_seeing,,,,,,true,,,,,,,,,,JRVV2GirU,,141,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one wgss_hearing,E_16_wgss_hearing,,,,,,true,,,,,,,,,,hPY8XTTdl,,142,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one wgss_walking,E_17_wgss_walking,,,,,,true,,,,,,,,,,m6wS9j7mP,,143,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one wgss_cognit,E_18_wgss_cognit,,,,,,true,,,,,,,,,,co2mYQIh4,,144,hNTgnRf31uCmvw
